,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
27744,11,2023-12-16,@,IU Indianapolis,W,73,67,23,51,.451,5,16,.313,22,27,.815,8,29,8,6,3,13,18,,22,51,.431,2,14,.143,21,25,.840,9,24,10,10,3,13,21,2024,lindenwood
27745,12,2023-12-19,@,Missouri State,L,57,79,19,60,.317,2,16,.125,17,22,.773,7,29,2,7,2,11,18,,29,60,.483,8,29,.276,13,20,.650,7,39,12,4,4,12,17,2024,lindenwood
27746,13,2023-12-22,,Rockford,W,81,54,31,56,.554,4,17,.235,15,20,.750,5,34,9,5,4,9,9,,21,57,.368,9,33,.273,3,8,.375,7,29,11,5,3,13,21,2024,lindenwood
27747,14,2023-12-31,,Southern Indiana,L,62,73,18,50,.360,6,19,.316,20,26,.769,2,21,9,7,2,9,17,,23,51,.451,6,19,.316,21,30,.700,10,40,12,5,1,13,22,2024,lindenwood
27748,15,2024-01-06,@,Western Illinois,L,57,68,24,53,.453,2,8,.250,7,14,.500,5,19,4,8,2,10,17,,26,62,.419,6,17,.353,10,15,.667,23,49,14,6,3,14,10,2024,lindenwood
27749,16,2024-01-11,@,Southeast Missouri State,W,74,68,26,51,.510,4,13,.308,18,28,.643,5,31,6,10,1,10,17,,22,53,.415,7,19,.368,17,23,.739,4,29,10,5,3,12,24,2024,lindenwood
27750,17,2024-01-13,@,Tennessee State,L,60,75,17,47,.362,1,13,.077,25,29,.862,8,25,6,2,3,22,19,,25,52,.481,7,21,.333,18,20,.900,4,26,9,6,6,14,24,2024,lindenwood
27751,18,2024-01-18,,SIU-Edwardsville,L,59,78,20,56,.357,3,15,.200,16,21,.762,7,34,5,3,4,10,12,,27,65,.415,15,30,.500,9,13,.692,12,37,13,8,4,6,19,2024,lindenwood
27752,19,2024-01-20,,Eastern Illinois,L,68,78,24,48,.500,11,23,.478,9,15,.600,6,25,16,5,2,15,20,,22,51,.431,12,23,.522,22,24,.917,4,21,12,8,0,9,17,2024,lindenwood
27753,20,2024-01-25,@,Little Rock,L,66,80,21,49,.429,7,20,.350,17,22,.773,7,30,10,3,2,12,11,,33,60,.550,6,14,.429,8,10,.800,5,27,20,5,3,6,15,2024,lindenwood
27754,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2024,lindenwood
27755,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2024,lindenwood
27756,21,2024-01-27,@,UT-Martin,L,67,76,26,69,.377,6,20,.300,9,12,.750,9,30,8,6,1,5,15,,26,57,.456,12,24,.500,12,19,.632,11,43,9,4,7,11,13,2024,lindenwood
27757,22,2024-01-30,,Southeast Missouri State,W,58,54,20,57,.351,1,11,.091,17,22,.773,9,28,8,11,3,10,17,,20,46,.435,1,10,.100,13,17,.765,7,29,9,5,5,18,23,2024,lindenwood
27758,23,2024-02-01,,Western Illinois,L,71,79,28,62,.452,3,16,.188,12,14,.857,7,23,8,6,4,3,18,,28,49,.571,11,16,.688,12,24,.500,10,28,14,2,5,10,13,2024,lindenwood
27759,24,2024-02-08,,Tennessee State,L,55,65,13,43,.302,3,11,.273,26,36,.722,7,24,6,9,3,15,19,,21,49,.429,6,16,.375,17,21,.810,9,37,11,7,5,15,27,2024,lindenwood
27760,25,2024-02-10,,Tennessee Tech,L (1 OT),53,62,18,63,.286,3,17,.176,14,17,.824,10,39,5,9,0,11,17,,25,58,.431,4,17,.235,8,12,.667,4,38,11,4,6,14,15,2024,lindenwood
27761,26,2024-02-15,@,SIU-Edwardsville,L,63,91,18,55,.327,5,20,.250,22,31,.710,9,31,6,4,3,15,20,,31,64,.484,10,25,.400,19,26,.731,10,38,15,6,5,8,22,2024,lindenwood
27762,27,2024-02-17,@,Eastern Illinois,L,57,72,19,51,.373,4,12,.333,15,24,.625,8,32,8,4,7,16,13,,26,64,.406,7,20,.350,13,16,.813,9,36,12,9,7,8,19,2024,lindenwood
27763,28,2024-02-22,,UT-Martin,L,82,106,33,73,.452,9,27,.333,7,13,.538,4,22,12,6,1,5,16,,39,61,.639,12,25,.480,16,19,.842,4,39,17,4,2,11,11,2024,lindenwood
27764,29,2024-02-24,,Little Rock,L,73,82,25,64,.391,11,25,.440,12,16,.750,9,20,10,7,1,8,24,,28,45,.622,3,12,.250,23,29,.793,8,39,16,5,7,18,17,2024,lindenwood
27765,30,2024-02-29,@,Southern Indiana,W,67,63,21,50,.420,6,18,.333,19,26,.731,6,32,8,8,1,12,18,,20,49,.408,8,20,.400,15,18,.833,5,26,7,7,3,12,19,2024,lindenwood
27766,31,2024-03-02,@,Morehead State,L,49,67,19,50,.380,3,14,.214,8,9,.889,5,24,8,4,3,9,12,,24,53,.453,9,20,.450,10,17,.588,11,38,15,7,4,8,14,2024,lindenwood
