,Rk,Gtm,Date,Unnamed: 3,Opp,Type,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
42554,11.0,11.0,2024-12-14,,Coppin State,REG (Non-Conf),W,99,51,,38,67,0.567,11,34,0.324,27,33,0.818,0.649,12,16,0.75,9,34,43,31,7,8,13,11,22,62,0.355,3,14,0.214,19,48,0.396,0.379,4,6,0.667,5,20,25,15,7,1,18,18,2025,penn-state
42555,12.0,12.0,2024-12-21,@,Drexel,REG (Non-Conf),W,75,64,,29,68,0.426,3,14,0.214,26,54,0.481,0.449,14,15,0.933,16,18,34,16,8,4,8,15,26,56,0.464,5,23,0.217,21,33,0.636,0.509,7,9,0.778,9,19,28,16,6,6,11,14,2025,penn-state
42556,13.0,13.0,2024-12-29,,Pennsylvania,REG (Non-Conf),W,86,66,,30,66,0.455,4,18,0.222,26,48,0.542,0.485,22,26,0.846,12,26,38,17,7,2,8,12,22,57,0.386,11,33,0.333,11,24,0.458,0.482,11,12,0.917,6,22,28,17,7,4,15,24,2025,penn-state
42557,14.0,14.0,2025-01-02,,Northwestern,REG (Conf),W,84,80,,22,44,0.5,4,15,0.267,18,29,0.621,0.545,36,45,0.8,8,19,27,13,9,5,16,17,28,61,0.459,6,22,0.273,22,39,0.564,0.508,18,21,0.857,13,16,29,19,9,4,15,30,2025,penn-state
42558,15.0,15.0,2025-01-05,,Indiana,REG (Conf),L,71,77,,29,63,0.46,3,21,0.143,26,42,0.619,0.484,10,17,0.588,7,19,26,13,6,5,9,18,26,58,0.448,9,23,0.391,17,35,0.486,0.526,16,22,0.727,11,24,35,17,6,2,13,19,2025,penn-state
42559,16.0,16.0,2025-01-08,@,Illinois,REG (Conf),L,52,91,,20,65,0.308,2,12,0.167,18,53,0.34,0.323,10,14,0.714,5,26,31,6,9,7,13,15,34,77,0.442,10,31,0.323,24,46,0.522,0.506,13,16,0.813,17,36,53,19,7,6,14,14,2025,penn-state
42560,17.0,17.0,2025-01-12,,Oregon,REG (Conf),L,81,82,,31,68,0.456,7,19,0.368,24,49,0.49,0.507,12,14,0.857,12,20,32,13,9,3,9,15,31,57,0.544,8,22,0.364,23,35,0.657,0.614,12,19,0.632,6,22,28,22,8,0,10,11,2025,penn-state
42561,18.0,18.0,2025-01-15,@,Michigan State,REG (Conf),L,85,90,,28,53,0.528,10,24,0.417,18,29,0.621,0.623,19,25,0.76,6,24,30,20,4,4,14,22,32,68,0.471,6,23,0.261,26,45,0.578,0.515,20,24,0.833,12,20,32,24,8,5,9,21,2025,penn-state
42562,19.0,19.0,2025-01-20,,Rutgers,REG (Conf),W,80,72,,24,49,0.49,10,21,0.476,14,28,0.5,0.592,22,27,0.815,3,17,20,17,9,1,12,14,27,54,0.5,7,21,0.333,20,33,0.606,0.565,11,14,0.786,10,23,33,13,7,2,16,24,2025,penn-state
42563,20.0,20.0,2025-01-24,@,Iowa,REG (Conf),L,75,76,,28,57,0.491,5,22,0.227,23,35,0.657,0.535,14,20,0.7,7,26,33,14,7,3,10,16,28,56,0.5,11,23,0.478,17,33,0.515,0.598,9,15,0.6,5,25,30,20,5,5,9,14,2025,penn-state
42564,21.0,21.0,2025-01-27,@,Michigan,REG (Conf),L,72,76,,25,51,0.49,9,19,0.474,16,32,0.5,0.578,13,16,0.813,5,24,29,13,6,3,18,14,30,62,0.484,12,28,0.429,18,34,0.529,0.581,4,9,0.444,7,18,25,18,7,2,9,17,2025,penn-state
42565,22.0,22.0,2025-01-30,,Ohio State,REG (Conf),L,64,83,,21,46,0.457,6,19,0.316,15,27,0.556,0.522,16,29,0.552,2,17,19,14,1,2,9,17,29,62,0.468,8,22,0.364,21,40,0.525,0.532,17,23,0.739,10,26,36,13,6,5,7,26,2025,penn-state
42566,23.0,23.0,2025-02-04,,Minnesota,REG (Conf),L,61,69,,20,58,0.345,6,20,0.3,14,38,0.368,0.397,15,20,0.75,12,16,28,11,8,2,10,17,26,49,0.531,5,14,0.357,21,35,0.6,0.582,12,15,0.8,9,24,33,12,9,4,11,19,2025,penn-state
42567,24.0,24.0,2025-02-08,@,UCLA,REG (Conf),L,54,78,,19,50,0.38,5,21,0.238,14,29,0.483,0.43,11,12,0.917,7,24,31,7,1,4,17,12,31,66,0.47,5,19,0.263,26,47,0.553,0.508,11,15,0.733,11,21,32,21,13,4,3,12,2025,penn-state
42568,25.0,25.0,2025-02-11,@,Southern California,REG (Conf),L,67,92,,21,49,0.429,7,26,0.269,14,23,0.609,0.5,18,28,0.643,8,14,22,10,7,2,14,20,33,49,0.673,12,16,0.75,21,33,0.636,0.796,14,17,0.824,3,23,26,23,7,3,15,22,2025,penn-state
42569,26.0,26.0,2025-02-15,,Washington,REG (Conf),L,73,75,,25,62,0.403,9,28,0.321,16,34,0.471,0.476,14,18,0.778,9,22,31,14,8,3,11,15,25,57,0.439,11,23,0.478,14,34,0.412,0.535,14,19,0.737,7,28,35,20,9,6,13,17,2025,penn-state
42570,27.0,27.0,2025-02-19,,Nebraska,REG (Conf),W,89,72,,34,56,0.607,8,23,0.348,26,33,0.788,0.679,13,14,0.929,7,16,23,21,11,2,12,13,28,54,0.519,7,21,0.333,21,33,0.636,0.583,9,11,0.818,3,16,19,21,6,3,15,13,2025,penn-state
42571,28.0,28.0,2025-02-22,@,Minnesota,REG (Conf),W,69,60,,21,46,0.457,4,14,0.286,17,32,0.531,0.5,23,25,0.92,5,28,33,18,5,7,13,16,20,59,0.339,5,23,0.217,15,36,0.417,0.381,15,20,0.75,9,20,29,15,9,2,8,20,2025,penn-state
42572,29.0,29.0,2025-02-26,@,Indiana,REG (Conf),L,78,83,,27,51,0.529,7,18,0.389,20,33,0.606,0.598,17,22,0.773,3,17,20,14,10,4,12,20,29,51,0.569,10,15,0.667,19,36,0.528,0.667,15,25,0.6,6,21,27,24,7,0,14,15,2025,penn-state
42573,30.0,30.0,2025-03-01,,Maryland,REG (Conf),L,64,68,,23,57,0.404,6,19,0.316,17,38,0.447,0.456,12,16,0.75,7,33,40,12,4,6,16,16,25,65,0.385,7,21,0.333,18,44,0.409,0.438,11,13,0.846,8,26,34,18,13,8,8,16,2025,penn-state
42574,31.0,31.0,2025-03-08,@,Wisconsin,REG (Conf),W,86,75,,31,55,0.564,11,19,0.579,20,36,0.556,0.664,13,19,0.684,3,30,33,21,5,7,13,16,25,69,0.362,10,31,0.323,15,38,0.395,0.435,15,17,0.882,10,22,32,11,7,2,8,18,2025,penn-state
42575,,,,,,,16-15,2452,2270,,858,1792,0.479,222,648,0.343,636,1144,0.556,0.541,514,680,0.756,242,711,953,496,250,126,373,512,819,1815,0.451,245,695,0.353,574,1120,0.513,0.519,387,533,0.726,260,683,943,523,230,100,409,596,2025,penn-state
