,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
39683,16,2025-01-04,@,Albany (NY),W,73,69,27,56,.482,4,22,.182,15,17,.882,4,29,9,4,9,6,12,,30,74,.405,2,18,.111,7,14,.500,16,41,7,4,2,4,15,2025,massachusetts-lowell
39684,17,2025-01-09,,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39685,18,2025-01-11,,NJIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39686,19,2025-01-18,@,Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39687,20,2025-01-23,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39688,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,massachusetts-lowell
39689,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,massachusetts-lowell
39690,21,2025-01-25,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39691,22,2025-01-30,@,NJIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39692,23,2025-02-01,@,UMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39693,24,2025-02-06,@,Binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39694,25,2025-02-13,,Albany (NY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39695,26,2025-02-15,@,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39696,27,2025-02-20,,UMBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39697,28,2025-02-22,@,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39698,29,2025-02-27,,Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39699,30,2025-03-01,,Binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
39700,31,2025-03-04,@,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,massachusetts-lowell
