,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
37561,14,2024-12-31,@,Richmond,L,61,66,18,54,.333,10,32,.313,15,19,.789,8,37,10,5,4,12,18,,20,57,.351,8,30,.267,18,20,.900,6,33,13,10,2,7,16,2025,george-washington
37562,15,2025-01-04,,Dayton,W,82,62,28,61,.459,15,31,.484,11,15,.733,8,31,16,8,5,10,14,,21,60,.350,4,15,.267,16,20,.800,10,35,10,8,6,11,14,2025,george-washington
37563,16,2025-01-08,@,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37564,17,2025-01-15,,Duquesne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37565,18,2025-01-18,@,George Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37566,19,2025-01-22,@,UMass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37567,20,2025-01-25,,Saint Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37568,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,george-washington
37569,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,george-washington
37570,21,2025-01-29,,Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37571,22,2025-02-01,@,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37572,23,2025-02-05,,George Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37573,24,2025-02-09,@,St. Bonaventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37574,25,2025-02-12,,VCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37575,26,2025-02-15,@,Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37576,27,2025-02-19,,St. Joseph's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37577,28,2025-02-22,,UMass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37578,29,2025-02-26,@,Loyola (IL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37579,30,2025-03-01,,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
37580,31,2025-03-05,@,Fordham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,george-washington
