,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
38567,11,2024-12-17,@,Missouri,L,72,83,27,60,.450,9,22,.409,9,13,.692,14,37,9,1,2,12,16,,28,56,.500,12,25,.480,15,22,.682,8,25,14,9,5,3,12,2025,jacksonville-state
38568,12,2024-12-21,@,Eastern Kentucky,W,91,80,31,68,.456,12,24,.500,17,22,.773,19,43,18,4,4,10,14,,28,71,.394,7,30,.233,17,19,.895,15,32,8,8,6,5,15,2025,jacksonville-state
38569,13,2024-12-30,,Fort Valley State,W,111,70,40,65,.615,11,21,.524,20,25,.800,9,39,22,7,5,7,6,,28,65,.431,9,22,.409,5,11,.455,8,22,13,6,4,10,16,2025,jacksonville-state
38570,14,2025-01-04,@,Kennesaw State,L,71,83,21,58,.362,6,24,.250,23,28,.821,7,24,8,5,7,6,17,,30,66,.455,10,31,.323,13,17,.765,13,40,15,6,2,10,23,2025,jacksonville-state
38571,15,2025-01-09,@,Western Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38572,16,2025-01-11,@,Middle Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38573,17,2025-01-16,,Louisiana Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38574,18,2025-01-18,,Sam Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38575,19,2025-01-23,@,UTEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38576,20,2025-01-25,@,New Mexico State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38577,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,jacksonville-state
38578,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,jacksonville-state
38579,21,2025-01-30,,Florida International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38580,22,2025-02-01,,Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38581,23,2025-02-06,,Middle Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38582,24,2025-02-08,,Western Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38583,25,2025-02-13,@,Sam Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38584,26,2025-02-15,@,Louisiana Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38585,27,2025-02-20,,New Mexico State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38586,28,2025-02-22,,UTEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38587,29,2025-02-27,@,Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38588,30,2025-03-01,@,Florida International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
38589,31,2025-03-08,,Kennesaw State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,jacksonville-state
