,Rk,Gtm,Date,Unnamed: 3,Opp,Type,Rslt,Tm,Opp.1,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,eFG%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
36100,13.0,13.0,2024-12-21,@,Bradley,REG (Non-Conf),L,59,92,,22,51,0.431,7,22,0.318,15,29,0.517,0.5,8,9,0.889,4,15,19,9,3,1,8,21,30,52,0.577,12,26,0.462,18,26,0.692,0.692,20,24,0.833,9,24,33,17,5,3,5,11,2025,canisius
36101,14.0,14.0,2025-01-05,@,Sacred Heart,REG (Conf),L,82,99,,28,62,0.452,11,24,0.458,17,38,0.447,0.54,15,18,0.833,6,18,24,17,3,2,7,15,37,69,0.536,10,28,0.357,27,41,0.659,0.609,15,22,0.682,16,27,43,28,6,3,9,13,2025,canisius
36102,15.0,15.0,2025-01-10,,Rider,REG (Conf),W,85,67,,33,53,0.623,13,22,0.591,20,31,0.645,0.745,6,7,0.857,3,21,24,19,4,2,9,13,26,59,0.441,5,20,0.25,21,39,0.538,0.483,10,14,0.714,11,14,25,9,4,2,8,8,2025,canisius
36103,16.0,16.0,2025-01-12,,Saint Peter's,REG (Conf),L,49,62,,17,50,0.34,5,18,0.278,12,32,0.375,0.39,10,15,0.667,3,16,19,9,9,3,12,13,21,50,0.42,10,22,0.455,11,28,0.393,0.52,10,14,0.714,12,29,41,14,6,3,16,14,2025,canisius
36104,17.0,17.0,2025-01-16,@,Iona,REG (Conf),L,61,82,,21,54,0.389,9,26,0.346,12,28,0.429,0.472,10,16,0.625,8,20,28,13,2,5,13,10,33,62,0.532,11,24,0.458,22,38,0.579,0.621,5,6,0.833,9,24,33,25,9,2,8,15,2025,canisius
36105,18.0,18.0,2025-01-18,@,Fairfield,REG (Conf),W,78,67,,27,50,0.54,11,18,0.611,16,32,0.5,0.65,13,17,0.765,1,25,26,13,6,3,6,15,22,56,0.393,7,23,0.304,15,33,0.455,0.455,16,21,0.762,9,19,28,10,3,2,9,12,2025,canisius
36106,19.0,19.0,2025-01-23,,Sacred Heart,REG (Conf),L,84,93,,33,64,0.516,12,29,0.414,21,35,0.6,0.609,6,11,0.545,4,17,21,16,6,2,7,17,31,59,0.525,15,30,0.5,16,29,0.552,0.653,16,23,0.696,10,28,38,26,5,2,11,12,2025,canisius
36107,20.0,20.0,2025-01-25,,Marist,REG (Conf),L,47,70,,17,57,0.298,7,21,0.333,10,36,0.278,0.36,6,8,0.75,2,15,17,4,6,2,7,12,28,53,0.528,9,21,0.429,19,32,0.594,0.613,5,6,0.833,9,31,40,19,4,4,13,10,2025,canisius
36108,21.0,21.0,2025-01-31,,Niagara,REG (Conf),L,63,64,,24,44,0.545,6,12,0.5,18,32,0.563,0.614,9,17,0.529,3,18,21,10,9,3,15,15,24,47,0.511,6,18,0.333,18,29,0.621,0.574,10,15,0.667,5,20,25,10,9,1,15,15,2025,canisius
36109,22.0,22.0,2025-02-06,@,Quinnipiac,REG (Conf),L,71,89,,26,51,0.51,9,23,0.391,17,28,0.607,0.598,10,12,0.833,1,12,13,14,10,2,18,12,33,60,0.55,8,22,0.364,25,38,0.658,0.617,15,16,0.938,10,22,32,23,13,4,15,12,2025,canisius
36110,23.0,23.0,2025-02-08,@,Merrimack,REG (Conf),L,51,69,,20,51,0.392,6,19,0.316,14,32,0.438,0.451,5,12,0.417,5,21,26,7,4,2,14,22,25,51,0.49,5,19,0.263,20,32,0.625,0.539,14,20,0.7,5,25,30,12,11,3,9,14,2025,canisius
36111,24.0,24.0,2025-02-12,@,Niagara,REG (Conf),L,60,71,,23,47,0.489,4,13,0.308,19,34,0.559,0.532,10,14,0.714,5,23,28,10,3,1,15,22,24,51,0.471,3,22,0.136,21,29,0.724,0.5,20,23,0.87,5,22,27,12,8,3,8,15,2025,canisius
36112,25.0,25.0,2025-02-16,,Mount St. Mary's,REG (Conf),L,66,73,,23,58,0.397,13,31,0.419,10,27,0.37,0.509,7,8,0.875,3,17,20,13,13,1,8,19,25,50,0.5,10,23,0.435,15,27,0.556,0.6,13,18,0.722,8,28,36,19,6,2,18,11,2025,canisius
36113,26.0,26.0,2025-02-21,@,Marist,REG (Conf),L,81,89,,29,47,0.617,8,15,0.533,21,32,0.656,0.702,15,21,0.714,2,11,13,14,8,2,8,20,31,55,0.564,8,17,0.471,23,38,0.605,0.636,19,25,0.76,13,18,31,19,6,2,11,16,2025,canisius
36114,27.0,27.0,2025-02-23,@,Siena,REG (Conf),W,93,88,,30,54,0.556,8,16,0.5,22,38,0.579,0.63,25,29,0.862,5,22,27,8,15,2,17,19,29,63,0.46,9,26,0.346,20,37,0.541,0.532,21,22,0.955,9,19,28,15,13,7,18,21,2025,canisius
36115,28.0,28.0,2025-02-28,,Manhattan,REG (Conf),L,72,77,,28,58,0.483,9,24,0.375,19,34,0.559,0.56,7,9,0.778,3,22,25,12,6,3,6,15,27,56,0.482,9,25,0.36,18,31,0.581,0.563,14,19,0.737,6,27,33,14,2,4,10,11,2025,canisius
36116,29.0,29.0,2025-03-02,,Iona,REG (Conf),L,52,82,,19,52,0.365,6,23,0.261,13,29,0.448,0.423,8,13,0.615,4,12,16,8,4,5,10,7,35,61,0.574,7,16,0.438,28,45,0.622,0.631,5,7,0.714,9,29,38,17,6,5,10,15,2025,canisius
36117,30.0,30.0,2025-03-06,@,Rider,REG (Conf),L,50,78,,18,51,0.353,6,22,0.273,12,29,0.414,0.412,8,10,0.8,5,22,27,5,2,2,14,15,31,64,0.484,8,27,0.296,23,37,0.622,0.547,8,12,0.667,9,27,36,15,8,1,6,14,2025,canisius
36118,31.0,31.0,2025-03-08,@,Saint Peter's,REG (Conf),L,62,70,,22,61,0.361,10,30,0.333,12,31,0.387,0.443,8,8,1.0,5,20,25,14,10,3,9,17,19,52,0.365,9,26,0.346,10,26,0.385,0.452,23,26,0.885,8,27,35,13,5,4,12,10,2025,canisius
36119,,,,,,,3-28,2008,2437,,729,1673,0.436,254,692,0.367,475,981,0.484,0.512,296,390,0.759,133,575,708,348,191,75,337,495,876,1770,0.495,262,724,0.362,614,1046,0.587,0.569,423,556,0.761,287,765,1052,517,191,97,318,389,2025,canisius
