,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
35382,15,2025-01-11,@,TCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35383,16,2025-01-14,,Oklahoma State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35384,17,2025-01-18,@,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35385,18,2025-01-21,@,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35386,19,2025-01-25,,Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35387,20,2025-01-28,,Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35388,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2025,brigham-young
35389,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2025,brigham-young
35390,21,2025-02-01,@,UCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35391,22,2025-02-04,,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35392,23,2025-02-08,@,Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35393,24,2025-02-11,@,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35394,25,2025-02-15,,Kansas State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35395,26,2025-02-18,,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35396,27,2025-02-22,@,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35397,28,2025-02-26,@,Arizona State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35398,29,2025-03-01,,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35399,30,2025-03-04,@,Iowa State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
35400,31,2025-03-08,,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,brigham-young
