,G,Date,Unnamed: 2,Opp,W/L,Tm,Opp.1,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Unnamed: 23,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,Season,School
292,19,2022-01-26,,Holy Cross,W,67,49,26,51,.510,3,9,.333,12,16,.750,7,31,14,5,6,10,13,,20,58,.345,2,14,.143,7,11,.636,13,33,3,6,3,13,17,2022,american
293,20,2022-01-29,@,Navy,L,45,47,15,39,.385,2,10,.200,13,15,.867,1,24,8,9,4,17,14,,18,55,.327,1,18,.056,10,14,.714,11,34,11,7,1,15,18,2022,american
294,,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,School,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,american
295,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,american
296,21,2022-02-02,@,Lafayette,L,62,71,22,55,.400,4,15,.267,14,19,.737,8,26,12,5,3,9,16,,25,54,.463,8,19,.421,13,20,.650,10,36,18,6,4,10,17,2022,american
297,22,2022-02-05,,Colgate,L,68,86,26,59,.441,5,12,.417,11,17,.647,11,25,9,8,0,5,12,,34,52,.654,8,17,.471,10,12,.833,5,30,13,5,1,10,14,2022,american
298,23,2022-02-09,@,Bucknell,L,66,68,22,50,.440,5,16,.313,17,21,.810,7,21,13,9,1,10,12,,27,47,.574,8,16,.500,6,9,.667,4,20,16,5,5,14,16,2022,american
299,24,2022-02-12,@,Boston University,L,67,85,27,61,.443,7,16,.438,6,11,.545,8,24,10,9,3,16,15,,32,57,.561,6,16,.375,15,18,.833,8,33,8,9,4,13,14,2022,american
300,25,2022-02-14,@,Holy Cross,W,60,54,19,48,.396,3,12,.250,19,26,.731,8,30,11,9,3,10,15,,20,55,.364,4,14,.286,10,13,.769,10,31,9,5,3,13,21,2022,american
301,26,2022-02-16,,Navy,L,46,55,17,54,.315,6,22,.273,6,11,.545,9,33,8,4,5,13,18,,17,52,.327,5,20,.250,16,24,.667,10,35,8,7,2,10,11,2022,american
302,27,2022-02-19,,Army,W,83,67,35,60,.583,6,16,.375,7,10,.700,5,29,16,9,4,11,15,,26,60,.433,5,20,.250,10,16,.625,9,27,10,8,3,13,13,2022,american
303,28,2022-02-21,@,Colgate,L,49,63,20,50,.400,4,13,.308,5,11,.455,5,26,9,10,4,14,7,,24,57,.421,10,30,.333,5,8,.625,9,33,19,9,5,14,11,2022,american
304,29,2022-02-23,@,Lehigh,L,61,78,26,55,.473,1,4,.250,8,11,.727,4,29,10,3,1,14,11,,28,56,.500,12,27,.444,10,10,1.000,3,25,18,7,2,7,15,2022,american
305,30,2022-02-26,,Loyola (MD),W,65,55,24,46,.522,4,12,.333,13,14,.929,7,35,14,6,7,14,15,,19,56,.339,4,19,.211,13,20,.650,9,23,7,7,2,8,13,2022,american
306,31,2022-03-01,@,Holy Cross,W,69,63,25,47,.532,0,3,.000,19,25,.760,6,30,15,8,2,10,16,,23,54,.426,5,17,.294,12,14,.857,7,24,13,2,7,13,20,2022,american
307,32,2022-03-03,@,Navy,L,64,71,23,57,.404,11,26,.423,7,8,.875,8,31,15,7,3,12,23,,21,48,.438,5,13,.385,24,37,.649,10,34,15,8,4,14,9,2022,american
